trade_id,symbol,entry_time,exit_time,entry_price,exit_price,units,notional_entry_usd,notional_exit_usd,gross_pnl_usd,total_fee_usd,net_pnl_usd,net_ret_pct,duration_bars,exit_reason,stop_mode
11,ETHUSDT,2020-11-01 00:00:00,2020-11-02 12:00:00,386.63322,383.86797,11.809040990411692,4565.7675432348615,4533.112592636126,-32.6549505987357,7.2791041086967905,-39.934054707432495,-0.00874640557787554,9,EMA200_BREAKDOWN,BAR_CLOSE
12,ETHUSDT,2020-11-02 20:00:00,2020-11-03 00:00:00,386.57318999999995,382.818495,11.707658860495172,4525.867033133383,4481.908344948177,-43.95868818520657,7.2062203024652485,-51.164908487671816,-0.011304995951736773,1,EMA200_BREAKDOWN,BAR_CLOSE
13,ETHUSDT,2020-11-04 00:00:00,2020-11-04 08:00:00,388.07394,378.060875,11.530650842385453,4474.7451031688415,4359.287946791732,-115.45715637711011,7.06722643996846,-122.52438281707857,-0.02738130999468809,2,EMA200_BREAKDOWN,BAR_CLOSE
14,SOLUSDT,2020-11-07 00:00:00,2020-11-12 16:00:00,1.90785345,1.9044473000000002,2439.2230269895804,4653.6800673615135,4645.371707848134,-8.30835951338001,7.439241420167718,-15.747600933547728,-0.003383902783518187,34,EMA200_BREAKDOWN,BAR_CLOSE
15,SOLUSDT,2020-11-13 00:00:00,2020-11-14 12:00:00,1.9098544499999999,1.90074915,2428.428875516012,4637.945694412751,4615.834120972516,-22.11157344023563,7.403023852308214,-29.514597292543847,-0.0063637220522222895,9,EMA200_BREAKDOWN,BAR_CLOSE
16,SOLUSDT,2020-11-14 16:00:00,2020-11-26 04:00:00,1.91405655,1.935032,2407.690561379669,4608.455889381932,4658.958282367624,50.50239298569146,7.413931337399645,43.08846164829181,0.009349869605472272,69,EMA200_BREAKDOWN,BAR_CLOSE
17,SOLUSDT,2020-12-01 08:00:00,2020-12-01 20:00:00,2.12596245,1.9987001500000001,2187.9540519271354,4651.50815672244,4373.064091779874,-278.44406494256606,7.219657798801851,-285.6637227413679,-0.06141314023679004,3,EMA200_BREAKDOWN,BAR_CLOSE
18,SOLUSDT,2020-12-02 04:00:00,2020-12-04 04:00:00,2.02711305,2.01029435,2153.8435616642964,4366.084391508175,4329.8595427976115,-36.22484871056322,6.95675514744463,-43.181603858007854,-0.009890235732042653,12,EMA200_BREAKDOWN,BAR_CLOSE
19,SOLUSDT,2020-12-04 08:00:00,2020-12-04 12:00:00,2.0414201999999997,1.9496247,2117.613541884913,4322.939060197407,4128.551666313311,-194.3873938840959,6.761192581208576,-201.14858646530448,-0.04653051631408355,1,EMA200_BREAKDOWN,BAR_CLOSE
20,ETHUSDT,2020-11-04 20:00:00,2020-12-24 04:00:00,402.70124999999996,575.01235,10.8078225255902,4352.3236408333305,6214.631428822556,1862.3077879892257,8.453564055724708,1853.854223933501,0.4259458571832097,296,EMA200_BREAKDOWN,BAR_CLOSE
21,SOLUSDT,2020-12-29 20:00:00,2020-12-30 04:00:00,1.6506249,1.63668125,2497.2114733909166,4121.959438544734,4087.1391957837873,-34.82024276094691,6.567278907462818,-41.38752166840973,-0.010040739673804668,2,EMA200_BREAKDOWN,BAR_CLOSE
22,ETHUSDT,2020-12-24 08:00:00,2021-02-23 08:00:00,580.7802449999999,1585.84668,10.683250128830963,6204.620627218727,16941.996748416157,10737.376121197429,18.51729390050791,10718.858827296921,1.727560711814501,366,EMA200_BREAKDOWN,BAR_CLOSE
23,ETHUSDT,2021-02-24 04:00:00,2021-02-24 20:00:00,1637.5883849999998,1598.4004000000002,10.328893248165485,16914.47561310072,16509.707099425013,-404.7685136757059,26.73934617002059,-431.5078598457265,-0.02551115799957239,4,EMA200_BREAKDOWN,BAR_CLOSE
24,ETHUSDT,2021-02-25 00:00:00,2021-02-25 04:00:00,1623.97158,1603.068065,10.150011504423778,16483.33021985726,16271.159302124364,-212.1709177328947,26.203591617585303,-238.37450935048003,-0.014461550316046769,1,EMA200_BREAKDOWN,BAR_CLOSE
25,ETHUSDT,2021-02-25 08:00:00,2021-02-25 20:00:00,1634.5068449999999,1584.44738,9.938872996946449,16245.155945094633,15747.621280164549,-497.53466493008403,25.59422178020735,-523.1288867102913,-0.03220214619535583,3,EMA200_BREAKDOWN,BAR_CLOSE
26,ETHUSDT,2021-03-03 12:00:00,2021-03-04 00:00:00,1608.0836399999998,1566.8961600000002,9.777144730263645,15722.466486649178,15319.770533614343,-402.6959530348353,24.83378961621082,-427.52974265104615,-0.027192282013390547,3,EMA200_BREAKDOWN,BAR_CLOSE
27,ETHUSDT,2021-03-06 08:00:00,2021-03-06 12:00:00,1590.49485,1563.29796,9.616689968522664,15295.295868981959,15033.751809743946,-261.54405923801374,24.263238142980725,-285.80729738099444,-0.018685960692044954,1,EMA200_BREAKDOWN,BAR_CLOSE
28,ETHUSDT,2021-03-06 20:00:00,2021-03-23 00:00:00,1621.53036,1680.3294150000002,9.256520272448531,15009.728649730765,15554.003294339083,544.2746446083179,24.45098555525588,519.823659053062,0.034632448805954015,97,EMA200_BREAKDOWN,BAR_CLOSE
29,ETHUSDT,2021-03-24 12:00:00,2021-03-24 20:00:00,1715.6874149999999,1634.532325,9.051249966131053,15529.115656910222,14794.56065129636,-734.5550056138622,24.25894104656527,-758.8139466604275,-0.04886395100823187,2,EMA200_BREAKDOWN,BAR_CLOSE
30,SOLUSDT,2021-01-01 16:00:00,2021-03-25 12:00:00,1.6486238999999998,13.101346050000002,2475.1592418346754,4080.6066823945253,32427.917756131723,28347.311073737197,29.206819550821,28318.104254186375,6.939679919743977,497,EMA200_BREAKDOWN,BAR_CLOSE
31,ETHUSDT,2021-03-27 00:00:00,2021-03-27 04:00:00,1699.68942,1692.163495,8.690375394561785,14770.939113964992,14705.536000523674,-65.40311344131668,23.581180091590937,-88.98429353290761,-0.006024281384301325,1,EMA200_BREAKDOWN,BAR_CLOSE
32,ETHUSDT,2021-03-27 20:00:00,2021-03-28 20:00:00,1705.1221349999998,1674.192485,8.61054423367664,14682.02956723865,14415.708447781515,-266.32111945713507,23.278190412016134,-289.5993098691512,-0.01972474640123056,6,EMA200_BREAKDOWN,BAR_CLOSE
33,ETHUSDT,2021-03-29 08:00:00,2021-05-19 04:00:00,1705.09212,3095.6813850000003,8.440994684081813,14392.67352078979,26130.630114396026,11737.956593606239,32.418642908148655,11705.53795069809,0.8132983725219494,305,EMA200_BREAKDOWN,BAR_CLOSE
34,SOLUSDT,2021-03-26 08:00:00,2021-05-20 00:00:00,14.013403199999999,34.9695065,2310.282753371957,32374.92372900739,80789.44776087855,48414.52403187116,90.53149719190876,48323.99253467925,1.4926364904879068,328,EMA200_BREAKDOWN,BAR_CLOSE
35,SOLUSDT,2021-05-20 08:00:00,2021-05-21 16:00:00,41.68683299999999,36.8905455,1934.863320270876,80658.32410995751,71378.16335273383,-9280.160757223683,121.62918997015308,-9401.789947193836,-0.11656317002541287,8,EMA200_BREAKDOWN,BAR_CLOSE
