event_idx,timestamp,symbol,close,U,L,atr14,ma_order_type,ma_cross_count_12,congestion_ratio,congestion_ratio_delta_3,price_location,dist_to_u,dist_to_l,dist_to_ma200,ma20_slope_3,ma20_slope_6,ma20_slope_12,ma50_slope_3,ma50_slope_6,ma50_slope_12,ma100_slope_3,ma100_slope_6,ma100_slope_12,ma200_slope_12,atr_ratio,vol_ratio_20,taker_buy_ratio,candle_body_ratio,upper_shadow_ratio,lower_shadow_ratio,long_net_r,long_exit_reason,long_bars_held,short_net_r,short_exit_reason,short_bars_held,action_label
690,2024-01-03 09:30:00+00:00,ETHUSDT,2376.0,2372.1571891940844,2370.9754520193455,3.130694544571801,0,2,0.3775,0.1929,1,1.2275,1.6049,1.8388,0.1524,0.1437,0.0661,0.0598,0.0505,0.0117,0.0346,0.0293,0.0096,0.0066,0.001318,0.6462,0.6252,0.428,0.208,0.364,-0.791,TIME_12B,12,-1.02,SL,1,0
704,2024-01-03 10:40:00+00:00,BTCUSDT,45070.27,45268.86623195486,45226.13697723446,86.8267012727225,0,0,0.4921,-0.5669,-1,-2.2873,-1.7952,-1.227,-0.1472,-0.0837,0.0055,-0.0431,-0.0142,0.0224,-0.0144,0.0004,0.0182,0.0149,0.001926,1.5186,0.4841,0.6775,0.1195,0.203,-1.12,SL,1,1.51,TP,8,2
704,2024-01-03 10:40:00+00:00,ETHUSDT,2362.9,2373.5946138591557,2372.086326774839,4.531521736981826,0,0,0.3328,-0.5114,-1,-2.36,-2.0272,-1.7778,-0.1464,-0.0868,-0.0065,-0.0479,-0.0207,0.0118,-0.0175,-0.0035,0.0124,0.0088,0.001918,1.1879,0.4111,0.9803,0.0025,0.0172,-1.12,SL,1,1.521,TP,8,2
706,2024-01-03 10:50:00+00:00,SOLUSDT,106.85,108.466599987492,108.30627290858882,0.7010442418124065,3,2,0.2287,-0.2329,-1,-2.306,-2.0773,-2.541,-0.2151,-0.1313,-0.0463,-0.0877,-0.0489,-0.0118,-0.0412,-0.0209,-0.002,-0.0037,0.006561,1.1089,0.4824,0.3026,0.6053,0.0921,-1.12,SL,1,1.431,TIME_12B,12,2
721,2024-01-03 12:05:00+00:00,BNBUSDT,297.3,323.8412232422547,321.39226574503004,5.770330618733014,2,1,0.4244,-1.9639,-1,-4.5996,-4.1752,-3.6745,-0.2507,-0.1429,-0.0812,-0.0912,-0.0436,-0.0136,-0.0349,-0.0103,0.0053,0.0082,0.019409,3.3475,0.4007,0.904,0.0505,0.0455,-1.12,SL,1,-0.615,TIME_12B,12,0
771,2024-01-03 16:15:00+00:00,BNBUSDT,321.0,315.99312872634493,314.9811886312887,2.4189957646939266,4,1,0.4183,-0.3147,1,2.0698,2.4881,2.0128,0.1844,0.1658,0.1339,0.0756,0.0625,0.0394,0.0278,0.0201,0.0067,0.0023,0.007536,1.5501,0.5637,0.4688,0.2812,0.25,-0.849,TIME_12B,12,-1.02,SL,1,0
791,2024-01-03 17:55:00+00:00,BNBUSDT,318.0,317.46096110300783,316.62788010134733,1.846499165877418,1,0,0.4512,-0.0734,1,0.2919,0.7431,0.8196,-0.0173,-0.0006,-0.0026,0.0121,0.0206,0.0232,0.0053,0.0093,0.0098,0.0057,0.005807,0.5073,0.5944,0.7692,0.0769,0.1538,-1.852,SL,5,-1.02,SL,1,0
826,2024-01-03 20:50:00+00:00,BNBUSDT,316.7,315.9119507838308,315.4523371101761,1.0190578242991966,5,0,0.451,-0.2195,1,0.7733,1.2243,0.5946,0.0933,0.0935,0.0183,0.0292,0.0249,-0.0091,0.0066,0.0038,-0.0135,-0.0086,0.003218,0.5086,0.5527,0.6667,0.1667,0.1667,0.471,TIME_12B,12,-1.02,SL,1,1
849,2024-01-03 22:45:00+00:00,BNBUSDT,316.1,316.7162007966936,316.3589891095688,0.8615370789537462,0,0,0.4146,-0.3957,-1,-0.7152,-0.3006,-0.2446,-0.1354,-0.1223,-0.0077,-0.0373,-0.0254,0.0257,-0.0157,-0.0091,0.016,0.0086,0.002726,0.4768,0.5468,0.5,0.1429,0.3571,-1.12,SL,1,-0.493,TIME_12B,12,0
869,2024-01-04 00:25:00+00:00,SOLUSDT,99.67,99.16536237340522,98.8944012456959,0.5620015846478824,4,1,0.4821,-0.1092,1,0.8979,1.3801,-1.8852,0.1132,0.1226,0.043,0.0494,0.0475,0.0115,0.014,0.0118,-0.0073,-0.0334,0.005639,0.688,0.6123,0.6863,0.1176,0.1961,-1.541,SL,11,-1.02,SL,1,0
886,2024-01-04 01:50:00+00:00,SOLUSDT,98.55,99.17773901731312,99.00643725521486,0.6248927866415451,5,2,0.2741,0.0506,-1,-1.0046,-0.7304,-3.1139,-0.0525,-0.0859,-0.0447,-0.0202,-0.0303,-0.006,-0.0149,-0.0196,-0.007,-0.0254,0.006341,0.7798,0.5043,0.7042,0.1268,0.169,-1.12,SL,1,-1.566,SL,4,0
897,2024-01-04 02:45:00+00:00,BTCUSDT,43066.92,42854.63817497087,42814.6401168889,81.17711609764525,1,2,0.4927,-0.0946,1,2.615,3.1078,-0.9282,0.1822,0.1505,0.0881,0.0857,0.0689,0.0362,0.0335,0.0239,0.0055,-0.0367,0.001885,1.8829,0.6731,0.6796,0.3204,0.0,-0.423,TIME_12B,12,-1.02,SL,1,0
907,2024-01-04 03:35:00+00:00,BNBUSDT,316.5,315.05555223397755,314.6912466601386,0.7926621458143561,4,1,0.4596,-0.1072,1,1.8223,2.2819,1.2556,0.1729,0.1708,0.1608,0.076,0.0691,0.0517,0.0273,0.0225,0.0112,-0.001,0.002504,1.1066,0.5294,0.7143,0.1429,0.1429,0.671,TIME_12B,12,-1.02,SL,1,1
955,2024-01-04 07:35:00+00:00,SOLUSDT,99.66,100.48318085020041,100.23211356969752,0.528843813453706,2,1,0.4747,-0.218,-1,-1.5566,-1.0818,-1.6515,-0.1149,-0.1176,-0.0674,-0.0448,-0.0413,-0.0142,-0.0119,-0.0091,0.0057,-0.0031,0.005306,1.1742,0.4068,0.7231,0.1538,0.1231,-1.12,SL,1,1.736,TP,12,2
957,2024-01-04 07:45:00+00:00,BTCUSDT,42877.03,43080.74040173828,43031.699565014314,120.20299948752165,2,1,0.408,-0.4756,-1,-1.6947,-1.2867,-2.097,-0.1133,-0.0781,-0.0504,-0.0406,-0.0239,-0.0074,-0.0111,-0.0022,0.0069,-0.0051,0.002803,1.0096,0.3194,0.7003,0.119,0.1807,-1.12,SL,1,-0.271,TIME_12B,12,0
960,2024-01-04 08:00:00+00:00,ETHUSDT,2224.47,2231.729557400153,2229.3052404404684,4.906073443653151,2,1,0.4941,-0.199,-1,-1.4797,-0.9856,-2.5782,-0.1811,-0.1702,-0.1307,-0.0753,-0.064,-0.0372,-0.0264,-0.0193,-0.0039,-0.0185,0.002206,0.4948,0.5343,0.547,0.453,0.0,-1.12,SL,1,0.124,TIME_12B,12,0
983,2024-01-04 09:55:00+00:00,BTCUSDT,43007.74,42977.359641348376,42942.69383223576,76.12084697776474,5,0,0.4554,-0.2017,1,0.3991,0.8545,-0.8849,0.0895,0.068,0.0499,0.0179,0.0058,-0.0089,0.0061,-0.0001,-0.0074,-0.0173,0.00177,1.0191,0.2608,0.3511,0.5215,0.1274,-1.492,SL,3,-1.02,SL,1,0
994,2024-01-04 10:50:00+00:00,BNBUSDT,318.7,320.3638160497249,319.4932479071818,1.867918170523363,2,1,0.4661,-0.1198,-1,-0.8907,-0.4247,0.2115,-0.0742,-0.0973,-0.0511,-0.0274,-0.0329,-0.0071,-0.0036,-0.0056,0.0086,0.0111,0.005861,0.7746,0.504,0.8333,0.0,0.1667,-1.12,SL,1,0.051,TIME_12B,12,0
1001,2024-01-04 11:25:00+00:00,BTCUSDT,43109.53,43015.3922213816,42984.88997264295,88.92451965463697,0,3,0.343,0.2092,1,1.0586,1.4016,0.5286,0.0985,0.0976,0.0952,0.0478,0.0449,0.0357,0.0241,0.022,0.0161,-0.0019,0.002063,0.5864,0.5254,0.0911,0.268,0.6408,-0.434,TIME_12B,12,-1.02,SL,1,0
1002,2024-01-04 11:30:00+00:00,ETHUSDT,2228.79,2223.959130515208,2221.689710872947,4.814979968189695,5,0,0.4713,-0.2606,1,1.0033,1.4746,-0.4871,0.1029,0.0567,0.053,0.0297,0.0087,0.0016,0.0079,-0.0029,-0.0069,-0.0192,0.00216,1.2404,0.5811,0.7101,0.2101,0.0799,-0.27,TIME_12B,12,-1.02,SL,1,0
1015,2024-01-04 12:35:00+00:00,SOLUSDT,99.34,98.99073831597131,98.69136840637725,0.6088384668475944,4,1,0.4917,-0.2076,1,0.5737,1.0654,-0.407,0.0614,0.1131,0.0707,0.025,0.0415,0.0168,0.0019,0.0091,-0.0047,-0.0128,0.006129,0.9093,0.6221,0.6909,0.1091,0.2,-1.617,SL,11,-1.02,SL,1,0
1035,2024-01-04 14:15:00+00:00,BNBUSDT,319.8,318.5581348492522,318.1493955906832,0.8598975614993226,5,0,0.4753,-0.3819,1,1.4442,1.9195,1.9346,0.1309,0.0927,0.0514,0.0359,0.017,-0.0054,0.0124,0.0027,-0.0085,0.001,0.002689,1.0495,0.5946,0.8,0.1,0.1,-1.782,SL,3,-1.02,SL,1,0
1058,2024-01-04 16:10:00+00:00,BNBUSDT,318.2,319.4221795612759,319.02867633408977,0.9599817299726365,0,0,0.4099,-0.3343,-1,-1.2731,-0.8632,-0.3022,-0.1219,-0.0907,-0.0192,-0.0347,-0.0182,0.016,-0.0128,-0.0042,0.0129,0.0124,0.003017,0.7726,0.5192,0.3333,0.0,0.6667,-1.12,SL,1,-1.911,SL,12,0
1103,2024-01-04 19:55:00+00:00,BNBUSDT,318.2,319.16506735998564,319.08297143956474,0.7921279053823954,2,1,0.1036,-0.2871,-1,-1.2183,-1.1147,-0.6427,-0.1508,-0.1434,-0.0158,-0.0571,-0.0483,0.0063,-0.0256,-0.0203,0.0071,0.0088,0.002489,0.3917,0.6386,0.3333,0.1667,0.5,-1.12,SL,1,-1.665,SL,6,0
1173,2024-01-05 01:45:00+00:00,BTCUSDT,43173.06,44116.124662773924,43989.64920905262,286.11565615852027,3,1,0.442,-0.1648,-1,-3.2961,-2.8541,-2.4549,-0.1354,-0.1025,-0.059,-0.0657,-0.0504,-0.0302,-0.0288,-0.0204,-0.0092,0.0035,0.006627,7.347,0.3363,0.5101,0.0,0.4899,-1.12,SL,1,-0.519,TIME_12B,12,0
1188,2024-01-05 03:00:00+00:00,BNBUSDT,322.9,322.88788049166027,322.1277718175212,1.5540413043202763,2,1,0.4891,-0.0389,1,0.0078,0.4969,1.2663,-0.0658,-0.0586,-0.0655,-0.0291,-0.0236,-0.021,-0.0042,-0.0007,0.002,0.0092,0.004813,0.5468,0.6016,0.7619,0.1905,0.0476,-1.789,SL,10,-1.206,SL,3,0
1201,2024-01-05 04:05:00+00:00,BNBUSDT,321.8,322.6966038450072,322.19994661624224,1.1141790104033484,2,0,0.4458,-0.0954,-1,-0.8047,-0.359,0.6122,-0.0522,-0.0504,-0.0201,-0.0289,-0.0261,-0.0132,-0.0049,-0.0027,0.0048,0.0127,0.003462,0.7621,0.4227,0.6429,0.2857,0.0714,-1.12,SL,1,-1.655,SL,2,0
1259,2024-01-05 08:55:00+00:00,ETHUSDT,2252.24,2253.9682593224534,2252.5956388829677,2.879235209002688,1,0,0.4767,-0.0992,-1,-0.6002,-0.1235,-0.6352,-0.0906,-0.0817,-0.0306,-0.0128,-0.0045,0.0215,-0.0103,-0.0063,0.0056,-0.0005,0.001278,1.4709,0.735,0.878,0.0,0.122,0.376,TIME_12B,12,-1.225,SL,1,1
1263,2024-01-05 09:15:00+00:00,SOLUSDT,102.13,101.87604243672268,101.61811362918169,0.5495599630511377,4,1,0.4693,-0.1682,1,0.4621,0.9314,0.0445,0.0971,0.0685,0.0542,0.0473,0.0326,0.0254,0.0133,0.005,0.0002,-0.0044,0.005381,1.1405,0.5094,0.1053,0.5439,0.3509,-1.762,SL,11,-1.02,SL,1,0
1272,2024-01-05 10:00:00+00:00,BNBUSDT,318.8,320.2114566880581,319.6583712528291,1.1268501676503437,5,2,0.4908,-0.0571,-1,-1.2526,-0.7617,-1.41,-0.0037,0.0162,0.0325,-0.0012,0.0059,0.0082,-0.0101,-0.007,-0.0071,-0.005,0.003535,1.1502,0.4167,0.7647,0.1176,0.1176,-1.12,SL,1,-0.439,TIME_12B,12,0
1282,2024-01-05 10:50:00+00:00,ETHUSDT,2249.52,2257.248543255371,2255.384679133368,4.2938735562738435,0,0,0.4341,-0.3232,-1,-1.7999,-1.3658,-1.3116,-0.1188,-0.1071,-0.0366,-0.0329,-0.0236,0.0107,-0.0113,-0.0061,0.0111,0.0061,0.001909,1.6967,0.3337,0.658,0.0,0.342,-1.12,SL,1,0.024,TIME_12B,12,0
1284,2024-01-05 11:00:00+00:00,BTCUSDT,43753.99,43917.11188936589,43853.01124066693,136.78132582162598,0,0,0.4686,-0.9136,-1,-1.1926,-0.7239,-0.3922,-0.1508,-0.1035,-0.0589,-0.0474,-0.0238,0.001,-0.0166,-0.0043,0.0085,0.0078,0.003126,1.496,0.5575,0.8371,0.011,0.1519,-1.12,SL,1,-0.836,TIME_12B,12,0
1404,2024-01-05 21:00:00+00:00,BTCUSDT,43789.93,43748.39683735639,43661.278124929784,184.1668672192735,1,1,0.473,-0.4256,1,0.2255,0.6986,0.4884,0.1221,0.0958,0.0693,0.066,0.0521,0.0375,0.0321,0.0242,0.0155,0.005,0.004206,1.4573,0.4737,0.6564,0.0637,0.2798,-1.874,SL,1,-1.02,SL,1,0
1405,2024-01-05 21:05:00+00:00,ETHUSDT,2236.84,2238.948021409315,2235.4168875091245,7.1486299199011905,1,1,0.494,-0.1144,0,-0.2949,0.1991,-0.5234,0.0413,0.0792,0.0594,0.0374,0.0494,0.0381,0.0164,0.0213,0.0141,-0.0002,0.003196,1.3301,0.501,0.5639,0.1965,0.2396,0.389,TIME_12B,12,-1.337,SL,2,1
1405,2024-01-05 21:05:00+00:00,SOLUSDT,98.57,98.64385082553706,98.31311628411288,0.6689160599853445,4,1,0.4944,-0.2912,0,-0.1104,0.384,-1.4475,0.0729,0.103,0.074,0.0455,0.0535,0.0365,0.0121,0.0148,0.0042,-0.0124,0.006786,1.1777,0.5123,0.5143,0.2143,0.2714,1.379,TP,12,-1.422,SL,1,1
1424,2024-01-05 22:40:00+00:00,SOLUSDT,98.33,98.91072039745833,98.67909088432724,0.4895155598488058,1,0,0.4732,-0.3141,-1,-1.1863,-0.7131,-2.2809,-0.106,-0.0391,0.0322,-0.0178,0.0125,0.0396,-0.0118,0.0031,0.0146,-0.0079,0.004978,0.3365,0.4372,0.1667,0.5,0.3333,-1.12,SL,1,-1.623,SL,3,0
1443,2024-01-06 00:15:00+00:00,BNBUSDT,309.9,316.2194236251331,315.6018181955931,1.5864816399603499,0,0,0.3893,-1.4452,-1,-3.9833,-3.594,-4.0155,-0.1342,-0.0559,0.0002,-0.0357,-0.0031,0.0206,-0.0132,0.003,0.0142,0.0025,0.005119,13.2643,0.2974,0.9221,0.039,0.039,-1.12,SL,1,0.065,TIME_12B,12,0
1452,2024-01-06 01:00:00+00:00,SOLUSDT,98.84,99.21999909836816,99.04395392284127,0.39573486024131876,0,0,0.4449,-0.1619,-1,-0.9602,-0.5154,-1.5313,-0.08,-0.1041,-0.0819,-0.0215,-0.0265,-0.0066,-0.0048,-0.0067,0.0043,-0.0085,0.004004,0.7848,0.47,0.6562,0.0,0.3438,-1.12,SL,1,1.496,TP,5,2
1480,2024-01-06 03:20:00+00:00,SOLUSDT,99.27,98.8295733550139,98.70420787432195,0.37340061301841815,5,0,0.3357,-0.2259,1,1.1795,1.5152,0.1302,0.065,0.0248,0.0389,0.0152,-0.0018,-0.0001,0.0036,-0.0048,-0.0042,-0.0132,0.003761,2.0863,0.7543,0.6812,0.3188,0.0,-1.732,SL,2,-1.02,SL,1,0
1594,2024-01-06 12:50:00+00:00,BNBUSDT,304.7,305.9124399219179,305.57133952433145,0.7496381052162153,4,2,0.455,-0.3043,-1,-1.6174,-1.1623,-4.2702,-0.0989,-0.0451,0.0112,-0.0181,0.0058,0.031,-0.018,-0.0065,0.0045,-0.0258,0.00246,2.0633,0.4654,0.6,0.1,0.3,-1.12,SL,1,-1.211,TIME_12B,12,0
1608,2024-01-06 14:00:00+00:00,ETHUSDT,2240.13,2236.8588714006282,2235.674571491759,2.634928071288838,4,1,0.4495,-0.1981,1,1.2414,1.6909,0.2345,0.1158,0.0982,0.0356,0.0465,0.0354,0.0068,0.0132,0.0067,-0.0085,-0.015,0.001176,0.8596,0.5309,0.7452,0.1119,0.1429,-0.7,TIME_12B,12,-1.02,SL,1,0
1608,2024-01-06 14:00:00+00:00,BTCUSDT,43789.95,43692.78958039806,43675.07415210725,51.17162377917478,4,1,0.3462,-0.2618,1,1.8987,2.2449,1.2296,0.1365,0.1115,0.0574,0.0568,0.0424,0.0153,0.0202,0.0121,-0.0026,-0.0087,0.001169,2.2323,0.5846,0.6709,0.3239,0.0052,-0.578,TIME_12B,12,-1.02,SL,1,0
1609,2024-01-06 14:05:00+00:00,BNBUSDT,305.9,305.7123430664969,305.39231131389744,0.6926815856846196,4,2,0.462,-0.1747,1,0.2709,0.7329,-2.3303,0.0486,0.0411,-0.0116,0.0176,0.0133,-0.0068,-0.0012,-0.0038,-0.0141,-0.0344,0.002264,1.0737,0.4594,0.4,0.4,0.2,0.129,TIME_12B,12,-1.02,SL,1,0
1635,2024-01-06 16:15:00+00:00,SOLUSDT,95.31,95.38440711062805,95.14293761721875,0.5435612720600833,1,0,0.4442,-0.0733,0,-0.1369,0.3073,-1.0725,0.0276,0.0072,-0.0113,0.0291,0.0219,0.0192,0.0133,0.0093,0.0075,-0.0107,0.005703,1.2216,0.4103,0.6125,0.225,0.1625,-0.196,TIME_12B,12,-1.405,SL,1,0
1639,2024-01-06 16:35:00+00:00,BNBUSDT,306.3,306.45774355264945,306.1478145201773,0.6355928374411595,0,0,0.4876,-0.2092,0,-0.2482,0.2394,-1.5767,-0.0699,-0.0654,-0.0262,-0.0128,-0.0072,0.0123,-0.0026,0.0005,0.01,-0.0145,0.002075,1.1175,0.5269,0.5,0.375,0.125,-0.068,TIME_12B,12,-1.141,SL,1,0
1672,2024-01-06 19:20:00+00:00,BNBUSDT,305.2,306.7498253140077,306.5418288824391,0.6237664278335792,2,1,0.3335,-0.6058,-1,-2.4846,-2.1512,-3.2226,-0.1958,-0.1597,-0.0632,-0.0705,-0.0505,-0.0055,-0.027,-0.0161,0.007,-0.0077,0.002044,0.8882,0.4322,0.3333,0.3333,0.3333,-1.12,SL,1,-1.065,TIME_12B,12,0
1674,2024-01-06 19:30:00+00:00,SOLUSDT,95.06,95.8063682221316,95.5802438250605,0.45598655609622835,0,0,0.4959,-0.3249,-1,-1.6368,-1.1409,-1.8507,-0.1785,-0.1639,-0.0657,-0.0608,-0.0472,0.0008,-0.0213,-0.0134,0.0113,-0.0018,0.004797,0.9639,0.5126,0.5417,0.0417,0.4167,-1.12,SL,1,-0.084,TIME_12B,12,0
1681,2024-01-06 20:05:00+00:00,ETHUSDT,2243.01,2244.872871880126,2243.4421689053515,2.9621694891245,2,1,0.483,-0.0769,-1,-0.6289,-0.1459,0.1569,0.0083,-0.0161,-0.0817,0.0017,-0.0079,-0.0282,0.0109,0.0064,-0.0021,0.0021,0.001321,1.0014,0.2381,0.9977,0.0,0.0023,-1.133,SL,1,-0.181,TIME_12B,12,0
1683,2024-01-06 20:15:00+00:00,BTCUSDT,43829.22,43897.40770556831,43856.50996606001,82.32225078153992,0,0,0.4968,-0.7957,-1,-0.8283,-0.3315,0.142,-0.1094,-0.0581,-0.0646,-0.0393,-0.0167,-0.0143,-0.0089,0.0029,0.0051,0.0075,0.001878,0.9576,0.6305,0.6983,0.0001,0.3016,-1.12,SL,1,-0.741,TIME_12B,12,0
1689,2024-01-06 20:45:00+00:00,BNBUSDT,306.4,306.4885655741901,306.42930406520384,0.638597720958417,3,0,0.0928,-0.1799,-1,-0.1387,-0.0459,-1.0075,0.075,0.0684,0.0285,0.0245,0.0178,-0.0022,0.0138,0.0101,0.0002,-0.0102,0.002084,0.9508,0.4576,0.5,0.2,0.3,-1.249,SL,3,-1.096,SL,1,0
1696,2024-01-06 21:20:00+00:00,BTCUSDT,43863.77,43873.970842409944,43853.00717765952,55.756004358322,2,0,0.376,-0.0103,0,-0.183,0.193,0.7765,-0.0049,-0.0612,-0.0597,-0.0171,-0.0379,-0.0325,-0.0006,-0.0101,-0.0055,0.0037,0.001271,0.8438,0.59,0.15,0.8032,0.0468,-1.219,SL,3,-1.118,SL,2,0
1720,2024-01-06 23:20:00+00:00,BNBUSDT,306.2,306.5600752079936,306.4272839710713,0.8800631619991601,3,2,0.1509,0.0559,-1,-0.4091,-0.2583,-0.8436,-0.0696,-0.0671,-0.0438,-0.0328,-0.0279,-0.0154,-0.0154,-0.0122,-0.0054,-0.0074,0.002874,2.8043,0.2017,0.4,0.0,0.6,-1.12,SL,1,-1.371,SL,2,0
1732,2024-01-07 00:20:00+00:00,ETHUSDT,2246.49,2240.5257432492735,2239.551641764101,2.3582011458982457,5,0,0.4131,-0.5918,1,2.5292,2.9422,2.2789,0.2141,0.1479,0.1139,0.0745,0.0428,0.0185,0.028,0.0113,-0.0019,-0.0039,0.00105,1.2156,0.6791,0.9926,0.0037,0.0037,-0.467,TIME_12B,12,-1.02,SL,1,0
1751,2024-01-07 01:55:00+00:00,SOLUSDT,94.16,94.80340289624203,94.58353981619327,0.4537292358852455,1,0,0.4846,-0.3066,-1,-1.418,-0.9335,-2.0012,-0.1102,-0.047,0.0208,-0.0187,0.0097,0.038,-0.012,0.0019,0.0144,-0.0027,0.004819,0.9203,0.4403,0.7143,0.0286,0.2571,-1.12,SL,1,-1.556,SL,5,0
1752,2024-01-07 02:00:00+00:00,BNBUSDT,307.3,307.1888007256014,306.8915672689583,0.6667197689430144,0,0,0.4458,-0.464,1,0.1668,0.6126,0.3913,-0.0982,-0.0598,-0.0215,-0.0303,-0.0113,0.008,-0.0088,0.0011,0.011,0.003,0.00217,0.7747,0.748,0.9286,0.0714,0.0,-1.472,SL,7,-1.035,SL,1,0
1761,2024-01-07 02:45:00+00:00,ETHUSDT,2236.21,2244.3537443253717,2243.117691092706,4.011880893904312,0,0,0.3081,-0.8049,-1,-2.0299,-1.7218,-1.5685,-0.1792,-0.0804,-0.0584,-0.061,-0.0174,-0.0049,-0.0251,-0.0028,0.0035,0.0034,0.001794,2.1737,0.4601,0.764,0.1348,0.1011,-1.12,SL,1,-1.822,SL,5,0
1765,2024-01-07 03:05:00+00:00,BNBUSDT,306.3,306.90501084251935,306.71704752527324,0.7070526001419376,3,2,0.2658,0.109,-1,-0.8557,-0.5898,-0.9862,-0.0639,-0.0981,-0.0602,-0.0344,-0.0454,-0.0236,-0.0149,-0.0196,-0.0074,-0.0056,0.002308,3.0628,0.2462,0.2,0.2,0.6,-1.12,SL,1,-1.509,SL,11,0
1779,2024-01-07 04:15:00+00:00,BTCUSDT,43931.09,43970.91030745588,43949.23452596634,45.06432746984356,2,1,0.481,-0.1139,-1,-0.8836,-0.4026,0.6343,-0.1027,-0.0645,-0.0698,-0.0505,-0.0331,-0.0311,-0.0146,-0.005,-0.0024,0.01,0.001026,1.0124,0.6468,0.5931,0.1785,0.2285,-1.12,SL,1,-1.243,SL,1,0
1782,2024-01-07 04:30:00+00:00,BNBUSDT,307.7,306.86063461043784,306.7948031525139,0.5307390994172232,0,3,0.124,-0.063,1,1.5815,1.7055,1.4262,0.1296,0.1322,0.0682,0.0497,0.0459,0.0119,0.0249,0.0224,0.0047,-0.0011,0.001725,0.4504,0.5577,0.75,0.0,0.25,-0.395,TIME_12B,12,-1.02,SL,1,0
1788,2024-01-07 05:00:00+00:00,SOLUSDT,94.54,94.1030755415296,93.87341147318705,0.4593923371909279,4,1,0.4999,-0.1069,1,0.9511,1.451,-0.148,0.1199,0.1417,0.1343,0.0476,0.0514,0.0351,0.0127,0.0135,0.0032,-0.0104,0.004859,0.5955,0.5855,0.5143,0.4857,0.0,-1.612,SL,7,-1.02,SL,1,0
1799,2024-01-07 05:55:00+00:00,BTCUSDT,43885.47,43978.82309559141,43961.98375147646,42.58483335280784,2,1,0.3954,-0.2784,-1,-2.1922,-1.7967,-0.7688,-0.0904,-0.0871,-0.0136,-0.036,-0.0323,-0.0,-0.009,-0.0066,0.0104,0.0161,0.00097,2.3415,0.3137,0.6807,0.0,0.3193,-1.12,SL,1,-1.485,SL,3,0
1800,2024-01-07 06:00:00+00:00,ETHUSDT,2242.6,2245.2612488547315,2244.2100505660064,2.4192400308998683,0,0,0.4345,-0.3155,-1,-1.1,-0.6655,-0.298,-0.067,-0.0733,-0.0303,-0.0186,-0.019,0.004,-0.002,-0.0019,0.0102,0.009,0.001079,1.4424,0.3041,0.1393,0.2893,0.5714,-1.12,SL,1,-1.302,SL,2,0
1833,2024-01-07 08:45:00+00:00,ETHUSDT,2242.22,2247.662113000214,2246.019157825932,3.4270867777337717,0,0,0.4794,-0.6045,-1,-1.588,-1.1086,-0.7014,-0.0739,-0.0067,-0.0057,-0.0185,0.008,0.0091,-0.0018,0.0113,0.0118,0.01,0.001528,2.0855,0.4056,0.3412,0.1903,0.4686,-1.12,SL,1,-0.073,TIME_12B,12,0
1835,2024-01-07 08:55:00+00:00,SOLUSDT,93.96,94.68969532210491,94.45212514044952,0.49787883407081934,0,0,0.4772,-0.513,-1,-1.4656,-0.9884,-1.3406,-0.1511,-0.0741,0.0003,-0.045,-0.0096,0.0212,-0.0168,0.0014,0.0161,0.0041,0.005299,0.681,0.3543,0.3929,0.0357,0.5714,-1.12,SL,1,0.524,TIME_12B,12,2
1838,2024-01-07 09:10:00+00:00,BNBUSDT,306.5,308.27793819360824,307.85565602261124,0.8553193982015087,0,0,0.4937,-0.5226,-1,-2.0787,-1.585,-1.2223,-0.1377,-0.1313,-0.0354,-0.0464,-0.0385,0.0049,-0.0135,-0.0087,0.0134,0.0106,0.002791,1.2032,0.2732,0.8824,0.0,0.1176,-1.12,SL,1,-0.724,TIME_12B,12,0
1842,2024-01-07 09:30:00+00:00,BTCUSDT,43925.81,44029.109202305954,44006.627476038535,47.74595210762105,0,0,0.4709,-0.4801,-1,-2.1635,-1.6927,-0.718,-0.1711,-0.1352,-0.0832,-0.0612,-0.0413,-0.0115,-0.0198,-0.0089,0.0072,0.0141,0.001087,1.1311,0.5352,0.574,0.2799,0.1461,-1.12,SL,1,-0.674,TIME_12B,12,0
1863,2024-01-07 11:15:00+00:00,BTCUSDT,44020.28,43990.65303749581,43974.98196975381,34.62379375419205,3,2,0.4526,-0.1527,1,0.8557,1.3083,1.7459,0.0729,0.042,-0.0071,0.0064,-0.0088,-0.0303,0.003,-0.0044,-0.014,0.0027,0.000787,0.9625,0.4751,0.9387,0.012,0.0493,-1.357,SL,1,-1.02,SL,1,0
1866,2024-01-07 11:30:00+00:00,SOLUSDT,94.9,94.15145807783125,94.0151603667348,0.4157795798201022,5,0,0.3278,-0.4974,1,1.8003,2.1281,1.1985,0.1261,0.0709,0.0535,0.04,0.0149,0.0033,0.0144,0.0016,-0.0045,-0.0087,0.004381,3.0036,0.5179,0.7368,0.2237,0.0395,-1.475,SL,7,-1.02,SL,1,0
1888,2024-01-07 13:20:00+00:00,ETHUSDT,2250.02,2240.9178773970407,2239.776038553789,3.113004186726857,4,1,0.3668,-0.6327,1,2.9239,3.2907,2.613,0.2151,0.1302,0.0814,0.084,0.0454,0.0204,0.0328,0.0126,-0.0008,-0.004,0.001384,3.5599,0.7259,0.6654,0.1004,0.2342,-0.961,TIME_12B,12,-1.02,SL,1,0
